networkCost,executionSpeed,schedulerClassName,jobGraphCalssName,instanceSetClassName,modelSolveTime [ms]
0.0,4020.0,SpyableGeoScheduler,"SimpleJobGraph(502,4)","CentralAndEdgeInstances(4,253,502)",2236
0.0,4100.0,SpyableGeoScheduler,"SimpleJobGraph(512,4)","CentralAndEdgeInstances(4,258,512)",2330
0.0,4180.0,SpyableGeoScheduler,"SimpleJobGraph(522,4)","CentralAndEdgeInstances(4,263,522)",2485
0.0,4260.0,SpyableGeoScheduler,"SimpleJobGraph(532,4)","CentralAndEdgeInstances(4,268,532)",2430
0.0,4340.0,SpyableGeoScheduler,"SimpleJobGraph(542,4)","CentralAndEdgeInstances(4,273,542)",2556
0.0,4420.0,SpyableGeoScheduler,"SimpleJobGraph(552,4)","CentralAndEdgeInstances(4,278,552)",2121
0.0,4500.0,SpyableGeoScheduler,"SimpleJobGraph(562,4)","CentralAndEdgeInstances(4,283,562)",3208
0.0,4580.0,SpyableGeoScheduler,"SimpleJobGraph(572,4)","CentralAndEdgeInstances(4,288,572)",2559
0.0,4660.0,SpyableGeoScheduler,"SimpleJobGraph(582,4)","CentralAndEdgeInstances(4,293,582)",2532
0.0,4740.0,SpyableGeoScheduler,"SimpleJobGraph(592,4)","CentralAndEdgeInstances(4,298,592)",3455
0.0,4820.0,SpyableGeoScheduler,"SimpleJobGraph(602,4)","CentralAndEdgeInstances(4,303,602)",3104
0.0,4900.0,SpyableGeoScheduler,"SimpleJobGraph(612,4)","CentralAndEdgeInstances(4,308,612)",2824
0.0,4980.0,SpyableGeoScheduler,"SimpleJobGraph(622,4)","CentralAndEdgeInstances(4,313,622)",3521
0.0,5060.0,SpyableGeoScheduler,"SimpleJobGraph(632,4)","CentralAndEdgeInstances(4,318,632)",2041
0.0,5140.0,SpyableGeoScheduler,"SimpleJobGraph(642,4)","CentralAndEdgeInstances(4,323,642)",4022
0.0,5220.0,SpyableGeoScheduler,"SimpleJobGraph(652,4)","CentralAndEdgeInstances(4,328,652)",3296
0.0,5300.0,SpyableGeoScheduler,"SimpleJobGraph(662,4)","CentralAndEdgeInstances(4,333,662)",3427
0.0,5380.0,SpyableGeoScheduler,"SimpleJobGraph(672,4)","CentralAndEdgeInstances(4,338,672)",3850
0.0,5460.0,SpyableGeoScheduler,"SimpleJobGraph(682,4)","CentralAndEdgeInstances(4,343,682)",3743
0.0,5540.0,SpyableGeoScheduler,"SimpleJobGraph(692,4)","CentralAndEdgeInstances(4,348,692)",4604
