networkCost,executionSpeed,schedulerClassName,jobGraphCalssName,instanceSetClassName,modelSolveTime [ms]
0.0,89.0,SpyableFlinkScheduler,"SimpleJobGraph(44,4)","CentralAndEdgeInstances(4,24,44)",0
0.0,372.0,SpyableGeoScheduler,"SimpleJobGraph(46,4)","CentralAndEdgeInstances(4,25,46)",77
0.0,93.0,SpyableFlinkScheduler,"SimpleJobGraph(46,4)","CentralAndEdgeInstances(4,25,46)",0
0.0,388.0,SpyableGeoScheduler,"SimpleJobGraph(48,4)","CentralAndEdgeInstances(4,26,48)",52
0.0,97.0,SpyableFlinkScheduler,"SimpleJobGraph(48,4)","CentralAndEdgeInstances(4,26,48)",0
0.0,404.0,SpyableGeoScheduler,"SimpleJobGraph(50,4)","CentralAndEdgeInstances(4,27,50)",72
0.0,101.0,SpyableFlinkScheduler,"SimpleJobGraph(50,4)","CentralAndEdgeInstances(4,27,50)",0
0.0,420.0,SpyableGeoScheduler,"SimpleJobGraph(52,4)","CentralAndEdgeInstances(4,28,52)",60
0.0,105.0,SpyableFlinkScheduler,"SimpleJobGraph(52,4)","CentralAndEdgeInstances(4,28,52)",0
0.0,436.0,SpyableGeoScheduler,"SimpleJobGraph(54,4)","CentralAndEdgeInstances(4,29,54)",61
0.0,109.0,SpyableFlinkScheduler,"SimpleJobGraph(54,4)","CentralAndEdgeInstances(4,29,54)",0
0.0,452.0,SpyableGeoScheduler,"SimpleJobGraph(56,4)","CentralAndEdgeInstances(4,30,56)",73
0.0,113.0,SpyableFlinkScheduler,"SimpleJobGraph(56,4)","CentralAndEdgeInstances(4,30,56)",0
0.0,468.0,SpyableGeoScheduler,"SimpleJobGraph(58,4)","CentralAndEdgeInstances(4,31,58)",57
0.0,117.0,SpyableFlinkScheduler,"SimpleJobGraph(58,4)","CentralAndEdgeInstances(4,31,58)",0
0.0,484.0,SpyableGeoScheduler,"SimpleJobGraph(60,4)","CentralAndEdgeInstances(4,32,60)",61
0.0,121.0,SpyableFlinkScheduler,"SimpleJobGraph(60,4)","CentralAndEdgeInstances(4,32,60)",0
0.0,500.0,SpyableGeoScheduler,"SimpleJobGraph(62,4)","CentralAndEdgeInstances(4,33,62)",62
0.0,125.0,SpyableFlinkScheduler,"SimpleJobGraph(62,4)","CentralAndEdgeInstances(4,33,62)",0
0.0,516.0,SpyableGeoScheduler,"SimpleJobGraph(64,4)","CentralAndEdgeInstances(4,34,64)",79
0.0,129.0,SpyableFlinkScheduler,"SimpleJobGraph(64,4)","CentralAndEdgeInstances(4,34,64)",0
0.0,532.0,SpyableGeoScheduler,"SimpleJobGraph(66,4)","CentralAndEdgeInstances(4,35,66)",82
0.0,133.0,SpyableFlinkScheduler,"SimpleJobGraph(66,4)","CentralAndEdgeInstances(4,35,66)",0
0.0,548.0,SpyableGeoScheduler,"SimpleJobGraph(68,4)","CentralAndEdgeInstances(4,36,68)",77
0.0,137.0,SpyableFlinkScheduler,"SimpleJobGraph(68,4)","CentralAndEdgeInstances(4,36,68)",0
0.0,564.0,SpyableGeoScheduler,"SimpleJobGraph(70,4)","CentralAndEdgeInstances(4,37,70)",90
0.0,141.0,SpyableFlinkScheduler,"SimpleJobGraph(70,4)","CentralAndEdgeInstances(4,37,70)",0
0.0,580.0,SpyableGeoScheduler,"SimpleJobGraph(72,4)","CentralAndEdgeInstances(4,38,72)",77
0.0,145.0,SpyableFlinkScheduler,"SimpleJobGraph(72,4)","CentralAndEdgeInstances(4,38,72)",0
0.0,596.0,SpyableGeoScheduler,"SimpleJobGraph(74,4)","CentralAndEdgeInstances(4,39,74)",98
0.0,149.0,SpyableFlinkScheduler,"SimpleJobGraph(74,4)","CentralAndEdgeInstances(4,39,74)",0
0.0,612.0,SpyableGeoScheduler,"SimpleJobGraph(76,4)","CentralAndEdgeInstances(4,40,76)",110
0.0,153.0,SpyableFlinkScheduler,"SimpleJobGraph(76,4)","CentralAndEdgeInstances(4,40,76)",0
0.0,628.0,SpyableGeoScheduler,"SimpleJobGraph(78,4)","CentralAndEdgeInstances(4,41,78)",89
0.0,157.0,SpyableFlinkScheduler,"SimpleJobGraph(78,4)","CentralAndEdgeInstances(4,41,78)",0
0.0,644.0,SpyableGeoScheduler,"SimpleJobGraph(80,4)","CentralAndEdgeInstances(4,42,80)",97
0.0,161.0,SpyableFlinkScheduler,"SimpleJobGraph(80,4)","CentralAndEdgeInstances(4,42,80)",0
0.0,660.0,SpyableGeoScheduler,"SimpleJobGraph(82,4)","CentralAndEdgeInstances(4,43,82)",122
0.0,165.0,SpyableFlinkScheduler,"SimpleJobGraph(82,4)","CentralAndEdgeInstances(4,43,82)",0
